what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305478686006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305478688427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305478691460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305478694261
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305478696432
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305478696702
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305478704141
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305478709531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305478709683
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305478709734
error,log,,,"Unhandled event loop exception",1305478709785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305478715955
