what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475638000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475640987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475646404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475646536
error,log,,,"Unhandled event loop exception",1305475646685
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475651062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305475661178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475665792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475669877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475670816
